id,index_code,trade_date,point,point_adj
1469,GMAT.WI,8/30/2016,1435.190271,
1470,GMAT.WI,8/31/2016,1432.852756,
1471,GMAT.WI,9/1/2016,1430.611907,
1472,GMAT.WI,9/2/2016,1431.499705,
1473,GMAT.WI,9/6/2016,1435.665829,
1474,GMAT.WI,9/7/2016,1437.088256,
1475,GMAT.WI,9/8/2016,1437.044007,
1476,GMAT.WI,9/9/2016,1430.250061,
1477,GMAT.WI,9/12/2016,1426.401245,
1478,GMAT.WI,9/13/2016,1424.096903,
1479,GMAT.WI,9/14/2016,1421.956233,
1480,GMAT.WI,9/20/2016,1425.535541,
1481,GMAT.WI,9/21/2016,1429.04749,
1482,GMAT.WI,9/23/2016,1432.850282,
1483,GMAT.WI,9/26/2016,1430.662576,
1484,GMAT.WI,9/27/2016,1431.87134,
1485,GMAT.WI,9/28/2016,1432.971694,
1486,GMAT.WI,9/29/2016,1433.871719,
1487,GMAT.WI,9/30/2016,1433.601223,
1488,GMAT.WI,10/11/2016,1431.781968,
1489,GMAT.WI,10/12/2016,1429.19447,
1490,GMAT.WI,10/13/2016,1429.021093,
1491,GMAT.WI,10/14/2016,1429.267473,
1492,GMAT.WI,10/17/2016,1428.973132,
1493,GMAT.WI,10/18/2016,1433.319193,
1494,GMAT.WI,10/19/2016,1435.577715,
1495,GMAT.WI,10/20/2016,1438.322661,
1496,GMAT.WI,10/21/2016,1438.359214,
1497,GMAT.WI,10/24/2016,1438.93447,
1498,GMAT.WI,10/25/2016,1438.513858,
1499,GMAT.WI,10/26/2016,1434.567097,
1500,GMAT.WI,10/27/2016,1433.132887,
1501,GMAT.WI,10/28/2016,1432.826446,
1502,GMAT.WI,10/31/2016,1430.132834,
1503,GMAT.WI,11/1/2016,1429.153266,
1504,GMAT.WI,11/2/2016,1427.545019,
1505,GMAT.WI,11/4/2016,1426.141429,
1506,GMAT.WI,11/7/2016,1430.430389,
1507,GMAT.WI,11/8/2016,1432.630193,
1508,GMAT.WI,11/9/2016,1435.879236,
1509,GMAT.WI,11/10/2016,1440.984703,
1510,GMAT.WI,11/11/2016,1446.120516,
1511,GMAT.WI,11/14/2016,1442.478349,
1512,GMAT.WI,11/15/2016,1442.230384,
1513,GMAT.WI,11/16/2016,1438.49801,
1514,GMAT.WI,11/17/2016,1438.451487,
1515,GMAT.WI,11/18/2016,1438.27722,
1516,GMAT.WI,11/21/2016,1441.823619,
1517,GMAT.WI,11/22/2016,1451.502597,
1518,GMAT.WI,11/25/2016,1461.696603,
1519,GMAT.WI,11/28/2016,1467.864637,
1520,GMAT.WI,11/29/2016,1461.254528,
1521,GMAT.WI,11/30/2016,1454.525786,
1522,GMAT.WI,12/1/2016,1454.957853,
1523,GMAT.WI,12/2/2016,1452.486283,
1524,GMAT.WI,12/5/2016,1449.700861,
1525,GMAT.WI,12/6/2016,1450.351687,
1526,GMAT.WI,12/7/2016,1455.362542,
1527,GMAT.WI,12/8/2016,1458.974176,
1528,GMAT.WI,12/9/2016,1460.433621,
1529,GMAT.WI,12/12/2016,1454.766745,
1530,GMAT.WI,12/13/2016,1456.78796,
1531,GMAT.WI,12/14/2016,1453.326538,
1532,GMAT.WI,12/15/2016,1444.031906,
1533,GMAT.WI,12/16/2016,1453.633065,
1534,GMAT.WI,12/19/2016,1448.555372,
1535,GMAT.WI,12/20/2016,1444.048025,
1536,GMAT.WI,12/21/2016,1451.851447,
1537,GMAT.WI,12/22/2016,1451.91749,
1538,GMAT.WI,12/27/2016,1448.669087,
1539,GMAT.WI,12/28/2016,1452.748146,
1540,GMAT.WI,12/29/2016,1454.727285,
1541,GMAT.WI,12/30/2016,1451.462844,
1542,GMAT.WI,1/4/2017,1455.399944,
1543,GMAT.WI,1/5/2017,1458.05254,
1544,GMAT.WI,1/6/2017,1454.750256,
1545,GMAT.WI,1/10/2017,1456.612987,
1546,GMAT.WI,1/11/2017,1459.541552,
1547,GMAT.WI,1/12/2017,1457.894222,
1548,GMAT.WI,1/13/2017,1459.052297,
1549,GMAT.WI,1/17/2017,1457.680175,
1550,GMAT.WI,1/18/2017,1455.864483,
1551,GMAT.WI,1/19/2017,1455.107255,
1552,GMAT.WI,1/20/2017,1455.870548,
1553,GMAT.WI,1/23/2017,1455.934756,
1554,GMAT.WI,1/24/2017,1456.48652,
1555,GMAT.WI,1/25/2017,1458.383181,
1556,GMAT.WI,1/26/2017,1459.613318,
1557,GMAT.WI,2/3/2017,1456.392391,
1558,GMAT.WI,2/6/2017,1455.840518,
1559,GMAT.WI,2/7/2017,1457.631137,
1560,GMAT.WI,2/8/2017,1463.195677,
1561,GMAT.WI,2/9/2017,1467.749878,
1562,GMAT.WI,2/10/2017,1470.705816,
1563,GMAT.WI,2/13/2017,1476.954924,
1564,GMAT.WI,2/14/2017,1476.694323,
1565,GMAT.WI,2/15/2017,1475.240122,
1566,GMAT.WI,2/16/2017,1476.361213,
1567,GMAT.WI,2/17/2017,1476.696875,
1568,GMAT.WI,2/21/2017,1486.919461,
1569,GMAT.WI,2/22/2017,1488.153716,
1570,GMAT.WI,2/23/2017,1487.98023,
1571,GMAT.WI,2/24/2017,1487.25137,
1572,GMAT.WI,2/27/2017,1487.173581,
1573,GMAT.WI,2/28/2017,1486.742373,
1574,GMAT.WI,3/1/2017,1488.173654,
1575,GMAT.WI,3/2/2017,1487.504956,
1576,GMAT.WI,3/3/2017,1482.906074,
1577,GMAT.WI,3/6/2017,1484.129181,
1578,GMAT.WI,3/7/2017,1484.896016,
1579,GMAT.WI,3/8/2017,1477.956337,
1580,GMAT.WI,3/9/2017,1473.751038,
1581,GMAT.WI,3/10/2017,1470.58132,
1582,GMAT.WI,3/13/2017,1474.491797,
1583,GMAT.WI,3/14/2017,1475.659182,
1584,GMAT.WI,3/15/2017,1479.373255,
1585,GMAT.WI,3/16/2017,1482.196989,
1586,GMAT.WI,3/17/2017,1478.863682,
1587,GMAT.WI,3/21/2017,1474.789044,
1588,GMAT.WI,3/22/2017,1472.319106,
1589,GMAT.WI,3/23/2017,1472.305147,
1590,GMAT.WI,3/24/2017,1475.510733,
1591,GMAT.WI,3/27/2017,1469.272753,
1592,GMAT.WI,3/28/2017,1473.684758,
1593,GMAT.WI,3/29/2017,1478.770277,
1594,GMAT.WI,3/30/2017,1478.53782,
1595,GMAT.WI,3/31/2017,1479.065233,
1596,GMAT.WI,4/5/2017,1484.899382,
1597,GMAT.WI,4/6/2017,1484.486321,
1598,GMAT.WI,4/7/2017,1484.866711,
1599,GMAT.WI,4/10/2017,1484.54678,
1600,GMAT.WI,4/11/2017,1485.186002,
1601,GMAT.WI,4/12/2017,1482.584453,
1602,GMAT.WI,4/13/2017,1482.254651,
1603,GMAT.WI,4/18/2017,1476.870967,
1604,GMAT.WI,4/19/2017,1471.16521,
1605,GMAT.WI,4/20/2017,1471.577004,
1606,GMAT.WI,4/21/2017,1471.164983,
1607,GMAT.WI,4/24/2017,1466.768618,
1608,GMAT.WI,4/25/2017,1470.455851,
1609,GMAT.WI,4/26/2017,1472.838962,
1610,GMAT.WI,4/27/2017,1475.013327,
1611,GMAT.WI,4/28/2017,1474.805304,
1612,GMAT.WI,5/2/2017,1475.316839,
1613,GMAT.WI,5/8/2017,1463.147058,
1614,GMAT.WI,5/9/2017,1462.785152,
1615,GMAT.WI,5/10/2017,1460.598885,
1616,GMAT.WI,5/11/2017,1459.274326,
1617,GMAT.WI,5/12/2017,1461.014621,
1618,GMAT.WI,5/15/2017,1462.683244,
1619,GMAT.WI,5/16/2017,1465.550171,
1620,GMAT.WI,5/17/2017,1464.125473,
1621,GMAT.WI,5/18/2017,1464.19372,
1622,GMAT.WI,5/19/2017,1465.063067,
1623,GMAT.WI,5/22/2017,1466.30883,
1624,GMAT.WI,5/23/2017,1466.652823,
1625,GMAT.WI,5/24/2017,1465.423164,
1626,GMAT.WI,5/25/2017,1471.146956,
1627,GMAT.WI,5/26/2017,1471.090652,
1628,GMAT.WI,5/31/2017,1468.678898,
1629,GMAT.WI,6/1/2017,1467.365238,
1630,GMAT.WI,6/2/2017,1471.64867,
1631,GMAT.WI,6/6/2017,1471.253475,
1632,GMAT.WI,6/7/2017,1469.777878,
1633,GMAT.WI,6/8/2017,1469.136935,
1634,GMAT.WI,6/9/2017,1472.184043,
1635,GMAT.WI,6/12/2017,1471.020172,
1636,GMAT.WI,6/13/2017,1471.414598,
1637,GMAT.WI,6/14/2017,1471.123645,
1638,GMAT.WI,6/15/2017,1466.799997,
1639,GMAT.WI,6/16/2017,1468.659682,
1640,GMAT.WI,6/19/2017,1470.860324,
1641,GMAT.WI,6/20/2017,1470.635296,
1642,GMAT.WI,6/21/2017,1467.877659,
1643,GMAT.WI,6/22/2017,1469.383024,
1644,GMAT.WI,6/23/2017,1470.835558,
1645,GMAT.WI,6/26/2017,1474.625662,
1646,GMAT.WI,6/27/2017,1469.846711,
1647,GMAT.WI,6/28/2017,1471.454255,
1648,GMAT.WI,6/29/2017,1465.681457,
1649,GMAT.WI,6/30/2017,1461.703212,
1650,GMAT.WI,7/3/2017,1462.825015,
1651,GMAT.WI,7/5/2017,1462.211844,
1652,GMAT.WI,7/6/2017,1453.62296,
1653,GMAT.WI,7/7/2017,1454.173479,
1654,GMAT.WI,7/10/2017,1455.32351,
1655,GMAT.WI,7/11/2017,1457.440248,
1656,GMAT.WI,7/12/2017,1463.112491,
1657,GMAT.WI,7/13/2017,1466.530834,
1658,GMAT.WI,7/14/2017,1466.991376,
1659,GMAT.WI,7/18/2017,1466.156343,
1660,GMAT.WI,7/19/2017,1471.257535,
1661,GMAT.WI,7/20/2017,1472.147243,
1662,GMAT.WI,7/21/2017,1470.931273,
1663,GMAT.WI,7/24/2017,1471.732641,
1664,GMAT.WI,7/25/2017,1470.348705,
1665,GMAT.WI,7/26/2017,1473.752078,
1666,GMAT.WI,7/27/2017,1474.668062,
1667,GMAT.WI,7/28/2017,1475.281782,
1668,GMAT.WI,7/31/2017,1477.662933,
1669,GMAT.WI,8/1/2017,1480.881545,
1670,GMAT.WI,8/2/2017,1479.610087,
1671,GMAT.WI,8/3/2017,1479.318565,
1672,GMAT.WI,8/4/2017,1479.287031,
1673,GMAT.WI,8/7/2017,1483.435607,
1674,GMAT.WI,8/8/2017,1483.104447,
1675,GMAT.WI,8/9/2017,1484.629301,
1676,GMAT.WI,8/10/2017,1481.69743,
1677,GMAT.WI,8/14/2017,1483.61568,
1678,GMAT.WI,8/15/2017,1481.45622,
1679,GMAT.WI,8/16/2017,1483.76823,
1680,GMAT.WI,8/17/2017,1485.799637,
1681,GMAT.WI,8/18/2017,1485.48187,
1682,GMAT.WI,8/21/2017,1488.599636,
1683,GMAT.WI,8/22/2017,1491.604143,
1684,GMAT.WI,8/23/2017,1490.033977,
1685,GMAT.WI,8/24/2017,1489.204161,
1686,GMAT.WI,8/25/2017,1496.651093,
1687,GMAT.WI,8/28/2017,1499.968868,
1688,GMAT.WI,8/29/2017,1502.639294,
1689,GMAT.WI,8/30/2017,1502.584503,
1690,GMAT.WI,8/31/2017,1504.109547,
1691,GMAT.WI,9/1/2017,1507.737321,
1692,GMAT.WI,9/5/2017,1513.608278,
1693,GMAT.WI,9/6/2017,1512.77619,
1694,GMAT.WI,9/7/2017,1514.628161,
1695,GMAT.WI,9/8/2017,1514.173265,
1696,GMAT.WI,9/11/2017,1513.827113,
1697,GMAT.WI,9/12/2017,1511.626329,
1698,GMAT.WI,9/13/2017,1510.689072,
1699,GMAT.WI,9/14/2017,1505.3707,
1700,GMAT.WI,9/15/2017,1505.065081,
1701,GMAT.WI,9/19/2017,1503.702925,
1702,GMAT.WI,9/20/2017,1503.671344,
1703,GMAT.WI,9/21/2017,1500.999471,
1704,GMAT.WI,9/22/2017,1497.045386,
1705,GMAT.WI,9/25/2017,1499.023911,
1706,GMAT.WI,9/26/2017,1500.456381,
1707,GMAT.WI,9/27/2017,1498.272968,
1708,GMAT.WI,9/28/2017,1496.555599,
1709,GMAT.WI,9/29/2017,1499.867123,
1710,GMAT.WI,10/10/2017,1509.945477,
1711,GMAT.WI,10/11/2017,1508.903768,
1712,GMAT.WI,10/12/2017,1509.462642,
1713,GMAT.WI,10/13/2017,1520.117761,
1714,GMAT.WI,10/16/2017,1523.547253,
1715,GMAT.WI,10/17/2017,1525.578686,
1716,GMAT.WI,10/18/2017,1522.283558,
1717,GMAT.WI,10/19/2017,1520.319782,
1718,GMAT.WI,10/20/2017,1519.903047,
1719,GMAT.WI,10/23/2017,1522.284591,
1720,GMAT.WI,10/24/2017,1523.31504,
1721,GMAT.WI,10/25/2017,1520.915572,
1722,GMAT.WI,10/26/2017,1525.064108,
1723,GMAT.WI,10/27/2017,1531.071892,
1724,GMAT.WI,10/30/2017,1527.409154,
1725,GMAT.WI,11/1/2017,1532.975248,
1726,GMAT.WI,11/2/2017,1534.117871,
1727,GMAT.WI,11/6/2017,1540.952382,
1728,GMAT.WI,11/7/2017,1545.221611,
1729,GMAT.WI,11/8/2017,1544.611937,
1730,GMAT.WI,11/9/2017,1543.085244,
1731,GMAT.WI,11/10/2017,1539.223988,
1732,GMAT.WI,11/13/2017,1538.945117,
1733,GMAT.WI,11/14/2017,1538.567362,
1734,GMAT.WI,11/15/2017,1532.202237,
1735,GMAT.WI,11/16/2017,1537.036793,
1736,GMAT.WI,11/17/2017,1537.19236,
1737,GMAT.WI,11/20/2017,1539.386438,
1738,GMAT.WI,11/21/2017,1549.009582,
1739,GMAT.WI,11/22/2017,1551.246196,
1740,GMAT.WI,11/24/2017,1545.574854,
1741,GMAT.WI,11/27/2017,1541.031712,
1742,GMAT.WI,11/28/2017,1544.956641,
1743,GMAT.WI,11/29/2017,1543.383174,
1744,GMAT.WI,11/30/2017,1543.182674,
1745,GMAT.WI,12/1/2017,1546.270462,
1746,GMAT.WI,12/4/2017,1547.312343,
1747,GMAT.WI,12/5/2017,1546.072613,
1748,GMAT.WI,12/6/2017,1540.410362,
1749,GMAT.WI,12/7/2017,1541.559085,
1750,GMAT.WI,12/8/2017,1546.588796,
1751,GMAT.WI,12/11/2017,1551.484092,
1752,GMAT.WI,12/12/2017,1548.931538,
1753,GMAT.WI,12/13/2017,1548.481024,
1754,GMAT.WI,12/14/2017,1546.377768,
1755,GMAT.WI,12/15/2017,1545.962803,
1756,GMAT.WI,12/18/2017,1552.141479,
1757,GMAT.WI,12/19/2017,1550.17967,
1758,GMAT.WI,12/20/2017,1544.121688,
1759,GMAT.WI,12/21/2017,1547.557539,
1760,GMAT.WI,12/22/2017,1548.640346,
1761,GMAT.WI,12/27/2017,1548.119328,
1762,GMAT.WI,12/28/2017,1547.40758,
1763,GMAT.WI,12/29/2017,1547.932598,
1764,GMAT.WI,1/4/2018,1560.305275,
1765,GMAT.WI,1/5/2018,1564.123054,
1766,GMAT.WI,1/9/2018,1568.286696,
1767,GMAT.WI,1/10/2018,1564.959895,
1768,GMAT.WI,1/11/2018,1565.57052,
1769,GMAT.WI,1/12/2018,1565.750512,
1770,GMAT.WI,1/16/2018,1566.701045,
1771,GMAT.WI,1/17/2018,1563.923703,
1772,GMAT.WI,1/18/2018,1565.396113,
1773,GMAT.WI,1/19/2018,1568.075767,
1774,GMAT.WI,1/22/2018,1573.947516,
1775,GMAT.WI,1/23/2018,1578.910059,
1776,GMAT.WI,1/24/2018,1577.109451,
1777,GMAT.WI,1/25/2018,1575.369628,
1778,GMAT.WI,1/26/2018,1578.097197,
1779,GMAT.WI,1/29/2018,1571.233101,
1780,GMAT.WI,1/30/2018,1562.175801,
1781,GMAT.WI,1/31/2018,1561.288524,
1782,GMAT.WI,2/1/2018,1556.622806,
1783,GMAT.WI,2/2/2018,1550.679298,
1784,GMAT.WI,2/5/2018,1534.475807,
1785,GMAT.WI,2/6/2018,1527.46857,
1786,GMAT.WI,2/7/2018,1523.291097,
1787,GMAT.WI,2/8/2018,1512.508497,
1788,GMAT.WI,2/9/2018,1501.484745,
1789,GMAT.WI,2/13/2018,1513.881794,
1790,GMAT.WI,2/14/2018,1523.063144,
1791,GMAT.WI,2/22/2018,1540.124555,
1792,GMAT.WI,2/23/2018,1549.480253,
1793,GMAT.WI,2/26/2018,1560.630015,
1794,GMAT.WI,2/27/2018,1555.154128,
1795,GMAT.WI,2/28/2018,1549.348874,
1796,GMAT.WI,3/1/2018,1545.683233,
1797,GMAT.WI,3/2/2018,1542.43426,
1798,GMAT.WI,3/5/2018,1549.038855,
1799,GMAT.WI,3/6/2018,1551.337469,
1800,GMAT.WI,3/7/2018,1548.327786,
1801,GMAT.WI,3/8/2018,1548.840706,
1802,GMAT.WI,3/9/2018,1551.216975,
1803,GMAT.WI,3/12/2018,1552.763431,
1804,GMAT.WI,3/13/2018,1550.061064,
1805,GMAT.WI,3/14/2018,1549.794397,
1806,GMAT.WI,3/15/2018,1552.252709,
1807,GMAT.WI,3/16/2018,1551.946813,
1808,GMAT.WI,3/19/2018,1548.919892,
1809,GMAT.WI,3/20/2018,1548.024927,
1810,GMAT.WI,3/22/2018,1548.405879,
1811,GMAT.WI,3/23/2018,1537.422822,
1812,GMAT.WI,3/26/2018,1539.969003,
1813,GMAT.WI,3/27/2018,1542.977302,
1814,GMAT.WI,3/28/2018,1539.507725,
1815,GMAT.WI,3/29/2018,1543.831727,
1816,GMAT.WI,4/3/2018,1549.375777,
1817,GMAT.WI,4/4/2018,1550.976867,
1818,GMAT.WI,4/9/2018,1557.0061,
1819,GMAT.WI,4/10/2018,1561.213064,
1820,GMAT.WI,4/11/2018,1562.174844,
1821,GMAT.WI,4/12/2018,1561.989896,
1822,GMAT.WI,4/13/2018,1561.255275,
1823,GMAT.WI,4/16/2018,1559.724016,
1824,GMAT.WI,4/17/2018,1561.851652,
1825,GMAT.WI,4/18/2018,1569.195241,
1826,GMAT.WI,4/19/2018,1568.212909,
1827,GMAT.WI,4/20/2018,1562.686393,
1828,GMAT.WI,4/23/2018,1561.524021,
1829,GMAT.WI,4/24/2018,1562.521387,
1830,GMAT.WI,4/25/2018,1561.326523,
1831,GMAT.WI,4/26/2018,1562.09613,
1832,GMAT.WI,4/27/2018,1563.018048,
1833,GMAT.WI,5/2/2018,1564.194468,
1834,GMAT.WI,5/7/2018,1574.725299,
1835,GMAT.WI,5/8/2018,1569.546569,
1836,GMAT.WI,5/9/2018,1568.333422,
1837,GMAT.WI,5/10/2018,1572.604018,
1838,GMAT.WI,5/11/2018,1573.510177,
1839,GMAT.WI,5/14/2018,1571.660491,
1840,GMAT.WI,5/15/2018,1568.353016,
1841,GMAT.WI,5/16/2018,1567.37319,
1842,GMAT.WI,5/17/2018,1566.155454,
1843,GMAT.WI,5/18/2018,1568.463605,
1844,GMAT.WI,5/22/2018,1572.568939,
1845,GMAT.WI,5/23/2018,1573.53096,
1846,GMAT.WI,5/24/2018,1571.006375,
1847,GMAT.WI,5/25/2018,1574.440307,
1848,GMAT.WI,5/29/2018,1578.958411,
1849,GMAT.WI,5/30/2018,1577.102452,
1850,GMAT.WI,5/31/2018,1574.722039,
1851,GMAT.WI,6/1/2018,1572.414663,
1852,GMAT.WI,6/4/2018,1572.070621,
1853,GMAT.WI,6/5/2018,1574.700116,
1854,GMAT.WI,6/6/2018,1570.717014,
1855,GMAT.WI,6/7/2018,1572.557696,
1856,GMAT.WI,6/8/2018,1571.769922,
1857,GMAT.WI,6/11/2018,1570.105878,
1858,GMAT.WI,6/12/2018,1570.146317,
1859,GMAT.WI,6/13/2018,1572.13519,
1860,GMAT.WI,6/14/2018,1579.431971,
1861,GMAT.WI,6/15/2018,1579.249463,
1862,GMAT.WI,6/19/2018,1577.572772,
1863,GMAT.WI,6/20/2018,1576.676096,
1864,GMAT.WI,6/21/2018,1578.66975,
1865,GMAT.WI,6/22/2018,1580.248471,
1866,GMAT.WI,6/25/2018,1576.293357,
1867,GMAT.WI,6/26/2018,1577.632588,
1868,GMAT.WI,6/27/2018,1581.698455,
1869,GMAT.WI,6/28/2018,1583.450645,
1870,GMAT.WI,6/29/2018,1588.297263,
1871,GMAT.WI,7/2/2018,1587.21676,
1872,GMAT.WI,7/3/2018,1586.165235,
1873,GMAT.WI,7/5/2018,1583.095731,
1874,GMAT.WI,7/6/2018,1584.381331,
1875,GMAT.WI,7/9/2018,1585.591607,
1876,GMAT.WI,7/10/2018,1585.595473,
1877,GMAT.WI,7/11/2018,1580.522737,
1878,GMAT.WI,7/12/2018,1583.892048,
1879,GMAT.WI,7/13/2018,1587.833981,
1880,GMAT.WI,7/17/2018,1584.544083,
1881,GMAT.WI,7/18/2018,1583.659513,
1882,GMAT.WI,7/19/2018,1587.856318,
1883,GMAT.WI,7/20/2018,1582.562667,
1884,GMAT.WI,7/23/2018,1578.382095,
1885,GMAT.WI,7/24/2018,1580.346881,
1886,GMAT.WI,7/25/2018,1586.742832,
1887,GMAT.WI,7/26/2018,1584.502766,
1888,GMAT.WI,7/27/2018,1585.189839,
1889,GMAT.WI,7/30/2018,1583.78332,
1890,GMAT.WI,7/31/2018,1587.096845,
1891,GMAT.WI,8/1/2018,1576.815401,
1892,GMAT.WI,8/2/2018,1577.287036,
1893,GMAT.WI,8/3/2018,1580.325698,
1894,GMAT.WI,8/6/2018,1580.952771,
1895,GMAT.WI,8/7/2018,1581.882085,
1896,GMAT.WI,8/8/2018,1579.359533,
1897,GMAT.WI,8/9/2018,1581.786278,
1898,GMAT.WI,8/10/2018,1585.683518,
1899,GMAT.WI,8/13/2018,1582.387033,
1900,GMAT.WI,8/14/2018,1584.49416,
1901,GMAT.WI,8/15/2018,1584.924184,
1902,GMAT.WI,8/16/2018,1581.755304,
1903,GMAT.WI,8/17/2018,1584.24688,
1904,GMAT.WI,8/20/2018,1587.756585,
1905,GMAT.WI,8/21/2018,1586.01301,
1906,GMAT.WI,8/22/2018,1587.843742,
1907,GMAT.WI,8/23/2018,1586.609813,
1908,GMAT.WI,8/24/2018,1586.393899,
1909,GMAT.WI,8/27/2018,1584.750806,
1910,GMAT.WI,8/28/2018,1582.705897,
1911,GMAT.WI,8/29/2018,1582.883572,
1912,GMAT.WI,8/30/2018,1585.132222,
1913,GMAT.WI,8/31/2018,1585.875869,
1914,GMAT.WI,9/4/2018,1579.868638,
1915,GMAT.WI,9/5/2018,1575.701105,
1916,GMAT.WI,9/6/2018,1577.097147,
1917,GMAT.WI,9/7/2018,1573.620643,
1918,GMAT.WI,9/10/2018,1572.105018,
1919,GMAT.WI,9/11/2018,1570.069512,
1920,GMAT.WI,9/12/2018,1570.593874,
1921,GMAT.WI,9/13/2018,1569.486016,
1922,GMAT.WI,9/14/2018,1569.405548,
1923,GMAT.WI,9/18/2018,1570.676507,
1924,GMAT.WI,9/19/2018,1571.489728,
1925,GMAT.WI,9/20/2018,1571.302498,
1926,GMAT.WI,9/21/2018,1575.97683,
1927,GMAT.WI,9/25/2018,1572.142573,
1928,GMAT.WI,9/26/2018,1576.18878,
1929,GMAT.WI,9/27/2018,1577.357101,
1930,GMAT.WI,9/28/2018,1581.374272,
1931,GMAT.WI,10/9/2018,1574.530115,
1932,GMAT.WI,10/10/2018,1569.922736,
1933,GMAT.WI,10/11/2018,1565.721372,
1934,GMAT.WI,10/12/2018,1569.220289,
1935,GMAT.WI,10/15/2018,1568.381912,
1936,GMAT.WI,10/16/2018,1573.150396,
1937,GMAT.WI,10/17/2018,1574.003983,
1938,GMAT.WI,10/18/2018,1570.720951,
1939,GMAT.WI,10/19/2018,1569.397431,
1940,GMAT.WI,10/22/2018,1571.565105,
1941,GMAT.WI,10/23/2018,1564.358462,
1942,GMAT.WI,10/24/2018,1563.650579,
1943,GMAT.WI,10/25/2018,1564.973067,
1944,GMAT.WI,10/26/2018,1565.500422,
1945,GMAT.WI,10/29/2018,1561.721987,
1946,GMAT.WI,10/30/2018,1563.168631,
1947,GMAT.WI,10/31/2018,1563.879139,
1948,GMAT.WI,11/1/2018,1560.329517,
1949,GMAT.WI,11/2/2018,1561.149699,
1950,GMAT.WI,11/5/2018,1559.217168,
1951,GMAT.WI,11/6/2018,1561.057201,
1952,GMAT.WI,11/7/2018,1561.348565,
1953,GMAT.WI,11/8/2018,1559.616048,
1954,GMAT.WI,11/9/2018,1560.528746,
1955,GMAT.WI,11/12/2018,1556.708924,
1956,GMAT.WI,11/13/2018,1550.496514,
1957,GMAT.WI,11/14/2018,1552.770076,
1958,GMAT.WI,11/15/2018,1557.003231,
1959,GMAT.WI,11/16/2018,1562.910084,
1960,GMAT.WI,11/19/2018,1564.598633,
1961,GMAT.WI,11/20/2018,1556.844808,
1962,GMAT.WI,11/21/2018,1555.738406,
1963,GMAT.WI,11/26/2018,1550.177647,
1964,GMAT.WI,11/27/2018,1552.244458,
1965,GMAT.WI,11/28/2018,1554.045522,
1966,GMAT.WI,11/29/2018,1559.842274,
1967,GMAT.WI,11/30/2018,1560.719302,
1968,GMAT.WI,12/3/2018,1565.647823,
1969,GMAT.WI,12/4/2018,1565.535669,
1970,GMAT.WI,12/5/2018,1565.138477,
1971,GMAT.WI,12/6/2018,1569.303338,
1972,GMAT.WI,12/7/2018,1565.990277,
1973,GMAT.WI,12/10/2018,1566.103724,
1974,GMAT.WI,12/11/2018,1565.454457,
1975,GMAT.WI,12/12/2018,1565.478315,
1976,GMAT.WI,12/13/2018,1564.701272,
1977,GMAT.WI,12/14/2018,1562.96214,
1978,GMAT.WI,12/17/2018,1560.81109,
1979,GMAT.WI,12/18/2018,1562.816441,
1980,GMAT.WI,12/19/2018,1562.863828,
1981,GMAT.WI,12/20/2018,1562.719401,
1982,GMAT.WI,12/21/2018,1559.219425,
1983,GMAT.WI,12/27/2018,1565.794461,
1984,GMAT.WI,12/28/2018,1566.449159,
1985,GMAT.WI,1/4/2019,1577.520952,
1986,GMAT.WI,1/7/2019,1579.211278,
1987,GMAT.WI,1/8/2019,1577.837459,
1988,GMAT.WI,1/9/2019,1577.921832,
1989,GMAT.WI,1/10/2019,1578.766469,
1990,GMAT.WI,1/11/2019,1579.434374,
1991,GMAT.WI,1/15/2019,1579.526818,
1992,GMAT.WI,1/16/2019,1578.878847,
1993,GMAT.WI,1/17/2019,1577.472184,
1994,GMAT.WI,1/18/2019,1576.929534,
1995,GMAT.WI,1/22/2019,1579.07475,
1996,GMAT.WI,1/23/2019,1577.544728,
1997,GMAT.WI,1/24/2019,1582.39094,
1998,GMAT.WI,1/25/2019,1581.865506,
1999,GMAT.WI,1/28/2019,1582.534996,
2000,GMAT.WI,1/29/2019,1584.040232,
2001,GMAT.WI,1/30/2019,1588.695187,
2002,GMAT.WI,1/31/2019,1594.318982,
2003,GMAT.WI,2/1/2019,1597.401502,
2004,GMAT.WI,2/12/2019,1602.397727,
2005,GMAT.WI,2/13/2019,1601.365428,
2006,GMAT.WI,2/14/2019,1603.790011,
2007,GMAT.WI,2/15/2019,1601.123888,
2008,GMAT.WI,2/19/2019,1610.027031,
2009,GMAT.WI,2/20/2019,1612.472593,
2010,GMAT.WI,2/21/2019,1610.149893,
2011,GMAT.WI,2/22/2019,1613.819685,
2012,GMAT.WI,2/25/2019,1616.041047,
2013,GMAT.WI,2/26/2019,1612.522257,
2014,GMAT.WI,2/27/2019,1609.261088,
2015,GMAT.WI,2/28/2019,1604.2648,
2016,GMAT.WI,3/1/2019,1602.610269,
2017,GMAT.WI,3/4/2019,1604.122994,
2018,GMAT.WI,3/5/2019,1599.343946,
2019,GMAT.WI,3/6/2019,1603.646334,
2020,GMAT.WI,3/7/2019,1609.777588,
2021,GMAT.WI,3/8/2019,1607.878924,
2022,GMAT.WI,3/11/2019,1611.250662,
2023,GMAT.WI,3/12/2019,1616.754369,
2024,GMAT.WI,3/13/2019,1617.488925,
2025,GMAT.WI,3/14/2019,1613.294092,
2026,GMAT.WI,3/15/2019,1614.146198,
2027,GMAT.WI,3/18/2019,1618.214412,
