DATETIME,price
2015-04-16 15:00:00,2373.1999999999985
2015-04-17 15:00:00,2343.3999999999983
2015-04-20 15:00:00,2236.1999999999985
2015-04-21 15:00:00,2323.3999999999983
2015-04-22 15:00:00,2397.3999999999983
2015-04-23 15:00:00,2357.1999999999985
2015-04-24 15:00:00,2322.3999999999983
2015-04-27 15:00:00,2446.9999999999977
2015-04-28 15:00:00,2376.1999999999985
2015-04-29 15:00:00,2384.599999999998
2015-04-30 15:00:00,2358.799999999998
2015-05-04 15:00:00,2362.599999999998
2015-05-05 15:00:00,2252.3999999999983
2015-05-06 15:00:00,2242.3999999999983
2015-05-07 15:00:00,2200.599999999998
2015-05-08 15:00:00,2189.1999999999985
2015-05-11 15:00:00,2249.3999999999983
2015-05-12 15:00:00,2264.3999999999983
2015-05-13 15:00:00,2214.799999999998
2015-05-14 15:00:00,2218.799999999998
2015-05-18 15:00:00,2074.799999999998
2015-05-19 15:00:00,2248.3999999999983
2015-05-20 15:00:00,2250.599999999998
2015-05-21 15:00:00,2296.799999999998
2015-05-22 15:00:00,2408.3999999999983
2015-05-25 15:00:00,2518.9999999999977
2015-05-26 15:00:00,2523.1999999999985
2015-05-27 15:00:00,2502.1999999999985
2015-05-28 15:00:00,2269.9999999999977
2015-05-29 15:00:00,2223.9999999999977
2015-06-01 15:00:00,2441.3999999999983
2015-06-02 15:00:00,2400.9999999999977
2015-06-03 15:00:00,2350.1999999999985
2015-06-04 15:00:00,2478.599999999998
2015-06-05 15:00:00,2410.1999999999985
2015-06-08 15:00:00,2640.3999999999983
2015-06-09 15:00:00,2521.1999999999985
2015-06-10 15:00:00,2470.3999999999983
2015-06-11 15:00:00,2466.3999999999983
2015-06-12 15:00:00,2510.599999999998
2015-06-15 15:00:00,2369.1999999999985
2015-06-16 15:00:00,2298.799999999998
2015-06-17 15:00:00,2310.799999999998
2015-06-18 15:00:00,2190.799999999998
2015-06-19 15:00:00,2098.3999999999983
2015-06-23 15:00:00,2220.9999999999977
2015-06-24 15:00:00,2282.599999999998
2015-06-25 15:00:00,2157.599999999998
2015-06-26 15:00:00,1928.3999999999983
2015-06-29 15:00:00,1893.1999999999985
2015-06-30 15:00:00,2086.1999999999985
2015-07-01 15:00:00,1934.599999999998
2015-07-02 15:00:00,1978.799999999998
2015-07-03 15:00:00,1834.3999999999983
2015-07-06 15:00:00,1995.1999999999985
2015-07-07 15:00:00,1985.3999999999983
2015-07-08 15:00:00,1738.599999999998
2015-07-09 15:00:00,1989.799999999998
2015-07-10 15:00:00,2091.3999999999983
2015-07-13 15:00:00,2037.3999999999983
2015-07-14 15:00:00,1950.9999999999977
2015-07-15 15:00:00,1946.3999999999983
2015-07-16 15:00:00,1998.9999999999977
2015-07-17 15:00:00,2030.599999999998
2015-07-20 15:00:00,1978.9999999999977
2015-07-21 15:00:00,1954.599999999998
2015-07-22 15:00:00,1921.1999999999975
2015-07-23 15:00:00,2034.3999999999983
2015-07-24 15:00:00,1954.799999999998
2015-07-27 15:00:00,1723.599999999998
2015-07-28 15:00:00,1710.9999999999977
2015-07-29 15:00:00,1766.9999999999977
2015-07-30 15:00:00,1698.9999999999977
2015-07-31 15:00:00,1700.799999999998
2015-08-03 15:00:00,1693.799999999998
2015-08-04 15:00:00,1772.1999999999975
2015-08-05 15:00:00,1737.3999999999983
2015-08-06 15:00:00,1728.1999999999975
2015-08-07 15:00:00,1753.3999999999983
2015-08-10 15:00:00,1863.9999999999977
2015-08-11 15:00:00,1850.9999999999977
2015-08-12 15:00:00,1836.599999999998
2015-08-13 15:00:00,1841.799999999998
2015-08-14 15:00:00,1837.799999999998
2015-08-17 15:00:00,1791.1999999999975
2015-08-18 15:00:00,1691.1999999999975
2015-08-19 15:00:00,1679.599999999998
2015-08-20 15:00:00,1645.599999999998
2015-08-24 15:00:00,1367.799999999998
2015-08-25 15:00:00,1172.3999999999978
2015-08-26 15:00:00,1192.1999999999978
2015-08-27 15:00:00,1396.799999999998
2015-08-28 15:00:00,1435.5999999999979
2015-08-31 15:00:00,1415.399999999998
2015-09-01 15:00:00,1398.5999999999979
2015-09-02 15:00:00,1370.3999999999978
2015-09-07 15:00:00,1414.999999999998
2015-09-08 15:00:00,1532.999999999998
2015-09-09 15:00:00,1540.399999999998
2015-09-10 15:00:00,1544.1999999999978
2015-09-11 15:00:00,1538.7999999999977
2015-09-14 15:00:00,1496.5999999999979
2015-09-15 15:00:00,1522.5999999999979
2015-09-16 15:00:00,1606.1999999999978
2015-09-17 15:00:00,1557.7999999999977
2015-09-18 15:00:00,1570.1999999999978
2015-09-21 15:00:00,1604.7999999999977
2015-09-22 15:00:00,1613.3999999999974
2015-09-23 15:00:00,1558.3999999999976
2015-09-24 15:00:00,1572.1999999999978
2015-09-25 15:00:00,1550.1999999999978
2015-09-28 15:00:00,1555.3999999999976
2015-09-29 15:00:00,1513.3999999999976
2015-09-30 15:00:00,1531.7999999999977
2015-10-08 15:00:00,1590.1999999999978
2015-10-09 15:00:00,1626.599999999998
2015-10-12 15:00:00,1695.3999999999974
2015-10-13 15:00:00,1681.1999999999975
2015-10-14 15:00:00,1659.1999999999975
2015-10-15 15:00:00,1716.1999999999975
2015-10-16 15:00:00,1735.799999999998
2015-11-23 15:00:00,1872.3999999999974
2015-11-24 15:00:00,1868.1999999999975
2015-11-25 15:00:00,1893.1999999999975
2015-11-26 15:00:00,1878.1999999999975
2015-11-27 15:00:00,1781.1999999999975
2015-11-30 15:00:00,1769.1999999999975
2015-12-01 15:00:00,1784.9999999999977
